waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary,TAsPerSession
3,1,0.02,26.21666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,1,0.0,26.21666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,2,0.01,26.2,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,2,0.0,26.16666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.02,26.15,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.01,-21.85,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
1,0,0.01,-202.8333333,22222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1,0,0.01,85.15,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
2,0,0.01,26.13333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,0,0.03,26.13333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
0,0,0.01,26.08333333,0.9125,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,0,0.01,26.08333333,0.9125,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
2,0,0.01,26.08333333,0.9125,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,2,0.01,85.08333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
3,2,0.01,26.06666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,1,0.01,26.05,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,1,0.01,26.05,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,3,0.02,26.03333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,1,0.04,26.01666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.03,85.01666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
1,0,0.02,25.98333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.01,25.96666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.02,25.95,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,0,0.0,25.95,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,0,0.01,25.95,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,2,0.01,84.95,91875.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
7,2,0.01,-22.06666667,91875.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
7,2,0.01,25.93333333,91875.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
10,2,0.02,84.95,91875.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
7,5,0.0,25.91666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
8,6,0.01,25.9,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,7,0.02,25.88333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,8,0.01,25.86666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
7,7,0.01,-22.15,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
7,7,0.01,25.85,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
6,8,0.01,84.85,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
6,8,0.0,25.83333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,8,0.02,25.81666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,8,0.0,25.81666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,9,0.01,25.8,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,9,0.01,25.8,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,11,0.01,25.78333333,7.925,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
7,11,0.01,84.8,7.925,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
10,10,0.02,84.76666667,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
4,7,0.0,25.73333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
8,6,0.02,-22.28333333,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
8,6,0.02,25.71666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
9,5,0.0,-22.3,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
9,5,0.0,25.7,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
6,5,0.02,84.66666667,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
7,5,0.02,25.65,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,7,0.01,25.6,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,7,0.01,-22.4,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,7,0.01,25.6,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,7,0.01,25.58333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,7,0.01,25.58333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
8,7,0.01,25.58333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
8,10,0.02,25.56666667,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
6,6,0.01,25.53333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,3,0.0,25.48333333,0.9375,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,3,0.02,84.5,0.9375,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
4,4,0.0,25.45,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,4,0.0,25.45,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,2,0.01,25.41666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,3,0.01,84.41666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
3,3,0.01,84.41666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
5,3,0.02,-22.61666667,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,3,0.02,25.38333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,3,0.02,-22.61666667,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
5,3,0.02,25.38333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,3,0.02,25.38333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,4,0.02,25.31666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
0,0,0.02,25.3,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,0,0.01,25.28333333,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
0,0,0.01,25.26666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,0,0.01,25.26666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
3,0,0.0,25.26666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
4,0,0.0,25.26666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,2,0.01,25.23333333,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,2,0.01,84.23333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
2,0,0.0,25.2,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
2,0,0.03,25.16666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,1,0.01,-22.85,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
1,1,0.01,25.15,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
2,26,0.0,-90.98333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
2,26,0.0,-42.98333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
27,2,0.01,16.45,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
23,7,0.01,16.38333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
28,1,0.0,16.46666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
25,4,0.0,16.4,0.775,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
2,30,0.01,16.01666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
15,15,0.0,16.21666667,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
11,19,0.02,-42.86666667,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
9,23,0.0,-90.91666667,0.7875,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,17
9,23,0.0,-42.91666667,0.7875,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
15,16,0.03,16.18333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
28,4,0.01,-90.61666667,0.775,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
28,4,0.01,-42.61666667,0.775,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
28,8,0.01,-90.65,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
28,8,0.01,-42.65,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
19,16,0.0,16.18333333,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,17
27,12,0.01,-90.71666667,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
27,12,0.01,-42.71666667,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
7,25,0.01,-42.93333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
35,3,0.0,16.41666667,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
29,14,0.01,125.2666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
18,26,0.01,16.03333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
47,0,0.01,16.5,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
36,10,0.01,16.31666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
20,26,0.02,125.0166667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
26,21,0.01,125.1166667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
36,19,0.02,125.1333333,66667.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17
48,10,0.01,16.31666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
36,16,0.0,16.18333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
37,22,0.01,125.1,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
29,19,0.01,124.9333333,79375.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
28,17,0.01,124.9166667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
31,17,0.02,15.93333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
32,19,0.01,-91.1,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,17
32,19,0.01,-43.1,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
38,19,0.01,124.9,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
38,19,0.02,15.91666667,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
38,21,0.0,15.9,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
41,21,0.01,15.9,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
45,23,0.01,124.8666667,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17
44,23,0.0,124.85,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
49,23,0.01,15.86666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
50,23,0.01,15.85,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
46,23,0.02,15.83333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
52,23,0.0,-43.18333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
52,25,0.01,15.81666667,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
51,25,0.01,-43.23333333,44444.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17
53,26,0.01,15.76666667,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
48,22,0.01,15.68333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
15,22,0.0,-91.33333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
15,22,0.0,-43.33333333,11111.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,17
57,22,0.03,124.6666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
55,26,0.0,15.65,80625.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
54,27,0.01,-43.4,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
49,25,0.01,-91.5,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
49,25,0.01,-43.5,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
46,24,0.0,15.46666667,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
39,23,0.0,15.43333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
46,21,0.0,124.3666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
48,21,0.01,15.38333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
36,19,0.04,-91.83333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
36,19,0.04,-43.83333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
37,19,0.02,-43.83333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
34,20,0.02,15.11666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
30,19,0.01,-91.98333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
30,19,0.01,-43.98333333,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
30,20,0.02,-44.0,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
30,21,0.02,123.9833333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
30,21,0.01,14.96666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
33,20,0.01,14.93333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
30,19,0.02,123.8666667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
34,20,0.01,123.8333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
0,20,0.0,123.8333333,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17
40,20,0.01,-44.16666667,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
40,22,0.01,123.8,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
44,22,0.0,123.7666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,17
46,23,0.01,123.75,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
46,23,0.0,-92.25,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
46,23,0.0,14.76666667,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
46,26,0.01,123.7333333,84375.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
41,21,0.01,14.66666667,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
39,22,0.01,14.63333333,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
39,22,0.01,-92.4,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
39,22,0.01,-44.4,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
37,21,0.02,123.5666667,44444.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
39,18,0.01,14.53333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
39,18,0.02,14.53333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
7,19,0.0,14.51666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,17
44,19,0.0,14.51666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,8
38,19,0.01,14.41666667,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
37,17,0.02,-44.63333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
31,17,0.02,14.26666667,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
34,18,0.02,14.23333333,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
34,19,0.01,-92.8,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
34,19,0.01,-44.8,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
35,21,0.01,14.2,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
44,21,0.02,123.1666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
42,21,0.01,14.15,86875.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,8
39,22,0.01,14.1,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
30,23,0.0,-92.93333333,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
30,23,0.0,14.08333333,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
38,25,0.02,14.06666667,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,8
40,25,0.02,-44.96666667,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
41,26,0.0,14.03333333,11111.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
32,16,0.02,-45.13333333,11111.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
31,17,0.02,-45.2,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
29,11,0.01,-93.36666667,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
29,11,0.01,-45.36666667,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,8
29,10,0.01,13.58333333,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
35,11,0.01,122.5333333,89375.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
35,11,0.01,13.55,89375.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
37,13,0.01,122.5166667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
36,14,0.01,13.51666667,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
36,15,0.02,13.5,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
41,15,0.01,-93.51666667,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
41,15,0.01,-45.51666667,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
41,15,0.01,13.5,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
40,19,0.02,-45.55,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
41,19,0.0,-93.55,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
41,19,0.0,13.46666667,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
39,18,0.04,13.41666667,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
44,18,0.02,-93.6,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
44,18,0.02,-45.6,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
44,20,0.0,122.3666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
42,19,0.03,13.33333333,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,8
41,20,0.01,13.31666667,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
45,20,0.01,13.28333333,11111.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
40,19,0.01,13.16666667,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8
37,19,0.0,-45.91666667,0.9125,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8
40,19,0.02,13.1,0.9125,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
42,21,0.01,13.08333333,44444.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8
45,22,0.01,-45.95,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
39,21,0.02,121.9166667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8
41,19,0.01,121.8666667,77778.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8
9,13,0.01,-7.85,66667.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
27,3,0.01,-7.55,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
13,10,0.01,-114.8166667,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
13,10,0.01,-7.8,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
9,14,0.01,-7.866666667,11111.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
31,0,0.01,101.4833333,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
2,16,0.0,101.0,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
18,7,0.02,101.2166667,44444.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
18,9,0.02,-66.8,88889.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
29,4,0.0,101.3833333,1.775,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
6,15,0.0,-7.95,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
36,0,0.01,-7.5,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
20,10,0.02,101.1833333,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
25,6,0.02,101.2333333,78125.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
40,2,0.02,101.4666667,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
31,7,0.02,101.2166667,44444.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
36,5,0.01,101.3,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
18,15,0.01,-8.0,66667.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
20,15,0.0,-8.0,66667.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
20,12,0.0,100.9666667,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
18,8,0.01,-8.1,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
18,8,0.01,-8.15,66667.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
20,8,0.01,-115.1833333,11111.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
20,8,0.01,-67.18333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
21,9,0.01,-8.183333333,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
19,11,0.01,-8.233333333,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
14,7,0.01,-8.35,80625.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
5,7,0.0,100.5833333,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
9,8,0.02,-8.433333333,22222.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
10,8,0.0,-67.48333333,11111.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
15,8,0.02,-115.5,55556.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
15,8,0.02,-8.483333333,55556.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
12,7,0.01,-8.533333333,88889.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
11,6,0.01,100.4333333,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,23
12,6,0.02,-115.5666667,33333.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
12,6,0.02,-8.55,33333.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,23
12,6,0.01,-8.55,33333.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
17,8,0.01,100.4,22222.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
12,8,0.0,-8.633333333,55556.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,23
12,9,0.0,-8.666666667,44444.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
12,10,0.0,100.3,88889.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23
11,11,0.02,-8.716666667,77778.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,23
11,11,0.03,-8.716666667,77778.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
10,9,0.02,-8.733333333,22222.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,23
