waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
36,12,0.01,-21.73333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
36,13,0.02,19.26666667,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,12,0.01,19.23333333,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,10,0.02,19.15,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,10,0,19.15,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,10,0.01,-21.86666667,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,13,0.01,19.13333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
19,14,0,19.1,0.9125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
35,15,0.01,19.08333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,15,0,-21.93333333,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,17,0.01,19.03333333,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,17,0,19,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,17,0.01,19,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,18,0.03,-22.03333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
31,17,0.01,18.88333333,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,18,0.05,18.86666667,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,15,0.01,145.75,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,15,0.01,18.75,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
27,16,0,-22.31666667,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,16,0,18.68333333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,14,0.01,18.65,93125,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,15,0.01,18.6,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
24,14,0.05,18.56666667,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.02,-49.95,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.01,-49.95,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,77.08333333,0.7875,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,3,0.01,77.01666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.04,-50.01666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,-50.1,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,-50.1,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,76.85,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,76.85,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
4,0,0.02,-50.15,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0.01,-50.16666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.03,-50.23333333,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.04,-50.28333333,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.02,-50.33333333,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,1,0.01,76.63333333,80625,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,76.58333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,0,0.02,-50.45,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.01,-50.46666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0,76.48333333,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
6,1,0.01,76.43333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0,-50.7,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,76.23333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0,0,0,-50.76666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,76.2,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,76.18333333,2.825,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,76.1,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,76.05,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,76.05,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.01,76.05,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0.01,-50.93333333,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.03,-50.93333333,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.01,76,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0,75.95,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,-51.06666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.01,-51.1,0.8375,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.01,75.88333333,0.8375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,0,0.01,75.88333333,0.8375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,3,0.01,75.86666667,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.02,-51.18333333,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,1,0.01,-51.21666667,11111,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.01,75.68333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.01,-51.31666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,-51.33333333,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,-92.36666667,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,0,0,75.6,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,75.51666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,-92.48333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0,75.46666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0.01,-51.51666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.02,-315.5666667,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.02,-92.58333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0.01,75.21666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.01,75.18333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.01,75.16666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.05,-51.83333333,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.01,75.15,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,-92.85,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,0,0.01,75.15,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,75.15,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
5,0,0,-51.9,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,1,0,75.06666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,2,0.01,-51.93333333,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0.01,75.03333333,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.01,74.96666667,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,-52.08333333,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.02,74.86666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,74.81666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.01,-93.23333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0.01,74.71666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.01,74.7,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0.02,74.7,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0.01,74.7,55556,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0.02,74.68333333,0.8875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
5,2,0.01,-93.31666667,0.8875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,1,0.01,-93.35,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0.01,74.65,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,3,0.02,-52.35,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.02,-52.36666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,4,0,-93.4,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,5,0.02,-52.41666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0.01,74.55,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,2,0.02,74.45,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0.01,74.41666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,1,0.01,74.4,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0.05,74.4,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0.01,-52.58333333,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,4,0.01,74.31666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,4,0.01,-52.68333333,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,4,0.04,-93.7,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
16,4,0.02,74.2,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0,74.11666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,3,0.02,-52.86666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,5,0,74.08333333,0.9125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,4,0.01,74.05,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,0,0.02,73.85,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.01,73.85,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0.07,-53.15,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.01,-53.18333333,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0.06,-94.21666667,2.925,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,3,0,73.75,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
15,2,0.03,-317.2833333,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,3,0.02,-53.31666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,4,0.03,73.65,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,5,0.01,73.6,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,6,0.01,-53.41666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,7,0.01,-53.43333333,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
27,7,0.01,-53.45,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,7,0.05,73.48333333,0.9375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,8,0.01,-94.53333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,4,0,-94.71666667,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
24,5,0.01,-53.73333333,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
21,0,0.01,53.33333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,1,0.01,53.18333333,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.01,-73.9,0.7875,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,4,0.01,-114.8833333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,7,0.01,53.01666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,3,0.01,53.13333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,6,0.02,94.08333333,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0.02,-73.81666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,4,0.02,52.96666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,4,0.01,52.95,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,4,0.01,52.95,55556,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14,5,0.01,-115.0666667,79375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,4,0.01,93.83333333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0,-74.16666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,6,0.01,52.8,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,4,0.01,52.76666667,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,5,0,52.73333333,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,5,0.01,93.75,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,2,0.01,52.6,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,-115.4,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
7,4,0.01,93.6,33333,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,4,0.01,52.58333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
7,5,0.02,52.56666667,77778,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,6,0,-115.45,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,7,0.02,52.53333333,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,5,0.01,93.5,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8,4,0.02,52.46666667,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,4,0,52.46666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,4,0.02,52.46666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,6,0.01,-74.53333333,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,6,0.01,52.36666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12,6,0.01,-115.6333333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,5,0,52.33333333,81875,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,5,0.01,52.31666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
16,5,0,52.31666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
18,7,0.02,52.3,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,6,0.01,52.25,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,6,0.01,52.2,55556,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,7,0.01,93.2,3.825,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,7,0,93.2,3.825,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,7,0.04,-74.81666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
16,7,0.01,93.18333333,44444,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,8,0.01,52.15,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19,9,0.01,52.13333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,10,0.01,52.1,22222,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
21,10,0.02,52.1,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,12,0.01,-115.9166667,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
23,13,0.02,93.08333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
22,13,0.01,52.03333333,83125,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,13,0.01,93.05,83125,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,13,0.01,52.03333333,83125,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,15,0.01,52,88889,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,15,0.02,93,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
35,16,0.01,51.96666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,14,0,51.91666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,14,0,92.93333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
34,14,0.02,92.93333333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,15,0.02,51.9,55556,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,16,0.02,92.9,0.8375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
38,17,0.04,92.88333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
51,18,0.02,-116.15,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
47,18,0,92.86666667,88889,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,17,0.01,92.78333333,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,14,0.02,51.68333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,14,0,-116.35,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
44,15,0,-116.3833333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
43,14,0.03,51.58333333,43.85,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,15,0.02,92.58333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
44,15,0.01,51.55,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
43,15,0.01,51.53333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
27,16,0,92.5,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,16,0.02,92.5,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
21,18,0,51.46666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
41,19,0.01,92.46666667,55556,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20,0.01,51.41666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
46,19,0.01,51.38333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
48,20,0.01,51.36666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
51,19,0,51.33333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
52,19,0,-116.6666667,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
52,19,0.01,51.33333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,20,0.03,92.3,0.8625,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,20,0,51.23333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
49,21,0.02,92.23333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
48,22,0.02,51.18333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
45,22,0.02,-75.85,86875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
44,22,0.01,51.1,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
43,23,0.01,-75.9,33333,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,23,0.02,51.06666667,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,23,0.02,51.01666667,11111,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,21,0,50.91666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,15,0.01,50.76666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
28,16,0,-76.26666667,11111,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,16,0.03,-76.26666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,18,0.01,91.68333333,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,17,0,91.6,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,17,0.02,91.58333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
30,18,0,50.55,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
36,19,0.03,91.55,89375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,20,0.01,50.51666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,21,0.01,50.5,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
35,19,0.02,50.46666667,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,19,0.01,91.43333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
34,17,0.02,91.4,243.9,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
35,16,0.01,50.36666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
31,14,0,50.25,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
33,13,0.01,91.25,90625,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,0.07,91.15,66667,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,11,0.01,50.11666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
31,12,0.03,91.1,0.9125,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,12,0.01,91.05,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
28,13,0.01,91.03333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
24,11,0.01,49.91666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
25,11,0,90.9,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,11,0.01,49.83333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,11,0.01,49.83333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
24,10,0.02,49.7,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,9,0.01,49.65,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
23,9,0.01,49.65,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
20,10,0.01,-118.4,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
23,11,0,49.58333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
24,9,0.01,49.53333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,9,0.01,-118.4833333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,9,0,49.46666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,10,0.04,-118.6166667,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,9,0.01,49.33333333,94375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,8,0,29,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
13,2,0.02,70.21666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10,4,0.02,70.16666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,3,0.03,70.18333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,7,0.01,70.06666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,6,0,29.1,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
16,1,0.01,29.25,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,4,0.01,70.16666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,0,0.04,29.45,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.01,69.96666667,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,2,0.01,28.93333333,79375,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,28.93333333,79375,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0.01,28.86666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,2,0.01,69.88333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
14,2,0.01,28.86666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,5,0.01,69.86666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
14,5,0.02,69.78333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
14,6,0.02,28.75,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,5,0.03,28.71666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,6,0.01,-139.3,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,5,0,28.63333333,80625,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
8,5,0.01,28.58333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
