waitTime,numInQueue,sessionTime,daysLeftClean,daysLeft,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
24,19,0.01,0.22,0.22,29.21666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19,35,0.01,1.21,1.21,29.08333333,0.7875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,12,0.01,1.22,1.22,29.28333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,35,0.01,0.0,-14.79,-354.9166667,0.7875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,35,0.01,0.21,0.21,29.08333333,0.7875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,14,0.01,1.22,1.22,29.26666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
34,22,0.03,0.68,0.68,16.21666667,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
50,1,0.0,1.23,1.23,29.46666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,43,0.02,-5.79,-5.79,-138.9666667,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
40,12,0.02,0.68,0.68,16.3,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
29,35,0.02,1.21,1.21,29.08333333,0.7875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,27,0.01,0.67,0.67,16.18333333,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
38,22,0.01,1.22,1.22,29.2,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
42,17,0.02,1.22,1.22,29.23333333,78125.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
34,42,0.01,0.67,0.67,16.06666667,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
53,8,0.03,0.68,0.68,16.36666667,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
36,39,0.02,0.0,-14.79,-354.9333333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,39,0.02,0.21,0.21,29.06666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
18,39,0.0,0.67,0.67,16.08333333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
42,30,0.03,1.21,1.21,29.13333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
52,19,0.01,1.22,1.22,29.21666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
69,1,0.01,1.23,1.23,29.46666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
53,11,0.0,1.22,1.22,29.3,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
43,35,0.01,1.21,1.21,28.96666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
45,31,0.02,0.67,0.67,15.96666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
45,31,0.01,0.66,0.66,15.95,79375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
45,31,0.01,0.0,-14.79,-355.0666667,79375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
45,31,0.01,0.21,0.21,28.93333333,79375.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
45,34,0.01,1.2,1.20,28.91666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
47,34,0.03,0.66,0.66,15.93333333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
47,34,0.01,1.2,1.20,28.91666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
48,34,0.02,0.66,0.66,15.93333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
51,38,0.02,1.2,1.20,28.9,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
52,39,0.01,1.2,1.20,28.88333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
49,36,0.03,0.0,-14.80,-355.1666667,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
49,36,0.03,0.2,0.20,28.83333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
51,35,0.02,1.2,1.20,28.81666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
50,36,0.01,1.2,1.20,28.8,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
17,35,0.0,0.66,0.66,15.78333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
48,36,0.0,0.0,-14.80,-355.25,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
48,36,0.0,0.2,0.20,28.75,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
48,38,0.03,1.2,1.20,28.71666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,39,0.01,0.65,0.65,15.71666667,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
52,39,0.0,1.2,1.20,28.7,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
52,39,0.01,0.65,0.65,15.71666667,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
54,39,0.0,0.65,0.65,15.71666667,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
53,42,0.01,0.65,0.65,15.7,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
55,40,0.0,0.65,0.65,15.68333333,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
55,40,0.01,1.19,1.19,28.66666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
54,42,0.02,1.19,1.19,28.65,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
55,42,0.0,0.0,-14.81,-355.35,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
55,42,0.0,0.19,0.19,28.65,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
57,41,0.01,0.65,0.65,15.63333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
55,41,0.01,1.19,1.19,28.58333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
56,41,0.01,1.19,1.19,28.58333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
61,41,0.02,1.19,1.19,28.56666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,42,0.01,1.19,1.19,28.55,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
63,42,0.01,0.65,0.65,15.56666667,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
63,43,0.03,1.19,1.19,28.53333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
61,42,0.0,0.65,0.65,15.5,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
61,42,0.02,0.65,0.65,15.5,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
61,42,0.02,1.19,1.19,28.48333333,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
61,42,0.01,0.65,0.65,15.5,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
61,43,0.02,1.19,1.19,28.46666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,43,0.02,1.19,1.19,28.46666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
63,44,0.03,1.18,1.18,28.43333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,44,0.01,0.0,-14.82,-355.6166667,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,44,0.01,0.18,0.18,28.38333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
61,46,0.0,0.64,0.64,15.38333333,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
62,46,0.02,0.0,-14.82,-355.65,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
62,46,0.02,0.18,0.18,28.35,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
62,47,0.01,1.18,1.18,28.31666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
60,48,0.02,1.18,1.18,28.28333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
60,48,0.03,1.18,1.18,28.28333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
62,48,0.01,0.0,-14.82,-355.7166667,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,48,0.01,0.18,0.18,28.28333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
62,51,0.0,0.64,0.64,15.25,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
63,51,0.01,1.18,1.18,28.23333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
62,53,0.0,1.18,1.18,28.21666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
63,53,0.02,0.63,0.63,15.21666667,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
62,51,0.01,1.17,1.17,28.18333333,1.825,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
64,51,0.02,0.63,0.63,15.16666667,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
67,51,0.01,0.0,-14.83,-355.85,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
67,51,0.01,0.17,0.17,28.15,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
62,52,0.0,0.0,-12.83,-307.8666667,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
58,46,0.01,1.17,1.17,27.96666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
56,45,0.01,1.16,1.16,27.93333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
55,45,0.02,-5.84,-5.84,-140.1,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
55,45,0.02,0.62,0.62,14.91666667,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
55,45,0.01,0.62,0.62,14.91666667,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
54,48,0.02,1.16,1.16,27.88333333,0.8375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
55,48,0.01,0.62,0.62,14.9,0.8375,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
54,49,0.01,0.62,0.62,14.88333333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
54,49,0.02,1.16,1.16,27.86666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
53,49,0.0,0.62,0.62,14.85,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
51,48,0.01,1.16,1.16,27.8,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,49,0.03,1.16,1.16,27.78333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
51,49,0.01,1.16,1.16,27.78333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,48,0.01,0.62,0.62,14.76666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
50,48,0.02,0.0,-14.84,-356.25,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,48,0.02,0.16,0.16,14.76666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
51,48,0.0,1.16,1.16,27.75,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,50,0.01,0.61,0.61,14.75,84375.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
21,51,0.0,1.15,1.15,27.7,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
47,50,0.01,1.15,1.15,27.66666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,50,0.01,1.15,1.15,27.65,22222.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
49,51,0.01,0.61,0.61,14.65,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
49,52,0.01,0.0,-14.85,-356.4,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
49,52,0.01,0.15,0.15,14.61666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,54,0.01,0.61,0.61,14.6,71.85,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
48,54,0.0,1.15,1.15,27.55,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
47,54,0.01,0.61,0.61,14.53333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
47,54,0.01,1.15,1.15,27.51666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
47,55,0.02,1.15,1.15,27.5,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
47,55,0.0,1.15,1.15,27.48333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,52,0.0,0.6,0.60,14.48333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
46,52,0.01,1.14,1.14,27.46666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,52,0.01,0.0,-14.86,-356.5333333,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
46,52,0.01,0.14,0.14,14.48333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
45,55,0.01,0.0,-14.86,-356.55,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
45,55,0.01,0.14,0.14,14.46666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,55,0.02,0.0,-14.86,-356.55,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,55,0.02,0.14,0.14,14.46666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
46,57,0.02,1.14,1.14,27.38333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
42,57,0.0,0.6,0.60,14.4,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
35,59,0.08,0.6,0.60,14.38333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
44,56,0.01,1.14,1.14,27.35,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
45,56,0.01,0.6,0.60,14.36666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
41,53,0.01,0.6,0.60,14.3,0.8625,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
40,54,0.02,-5.86,-5.86,-140.7333333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
40,53,0.01,1.14,1.14,27.25,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
40,54,0.01,0.59,0.59,14.23333333,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
40,54,0.02,0.59,0.59,14.21666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
39,53,0.02,1.13,1.13,27.18333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
39,54,0.01,0.59,0.59,14.18333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
38,53,0.01,1.13,1.13,27.11666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
35,53,0.0,1.13,1.13,27.11666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
38,54,0.0,0.0,-14.87,-356.9,88889.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
38,54,0.0,0.13,0.13,14.11666667,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
40,54,0.01,0.59,0.59,14.11666667,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
34,54,0.01,1.13,1.13,27.03333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,54,0.03,0.59,0.59,14.05,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
35,56,0.01,1.13,1.13,27.01666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,44,0.0,0.0,-14.88,-357.0666667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
7,44,0.0,0.12,0.12,26.93333333,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,43,0.01,1.12,1.12,26.91666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
30,42,0.03,0.58,0.58,13.91666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15,41,0.0,1.12,1.12,26.88333333,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
29,42,0.0,1.12,1.12,26.86666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,40,0.0,0.0,-14.88,-357.1833333,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
17,40,0.0,0.12,0.12,26.81666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
27,40,0.02,1.12,1.12,26.81666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,40,0.03,0.58,0.58,13.8,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
28,41,0.01,1.12,1.12,26.76666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
28,41,0.01,1.12,1.12,26.76666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,39,0.01,0.0,-14.89,-357.2666667,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,39,0.01,0.11,0.11,13.75,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,40,0.01,1.11,1.11,26.71666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26,40,0.0,1.11,1.11,26.71666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26,35,0.01,0.0,-12.89,-309.3,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
27,35,0.01,0.0,-14.89,-357.3,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,35,0.01,0.11,0.11,26.7,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
22,35,0.0,1.11,1.11,26.66666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,35,0.01,1.11,1.11,26.66666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
28,35,0.01,1.11,1.11,26.66666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
23,37,0.01,1.11,1.11,26.63333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,36,0.02,1.11,1.11,26.61666667,77778.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,36,0.0,1.11,1.11,26.61666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,34,0.0,0.57,0.57,13.58333333,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,28,0.01,0.0,-14.90,-357.4833333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,28,0.01,0.1,0.10,13.53333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,28,0.01,0.56,0.56,13.53333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
22,31,0.01,1.1,1.10,26.5,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,31,0.0,0.56,0.56,13.5,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,29,0.02,0.56,0.56,13.48333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,30,0.01,1.1,1.10,26.45,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,30,0.01,1.1,1.10,26.45,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,28,0.01,1.1,1.10,26.41666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,28,0.02,1.1,1.10,26.4,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,28,0.01,1.1,1.10,26.4,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,29,0.01,1.1,1.10,26.38333333,71.9,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,29,0.03,0.0,-14.90,-357.6166667,71.9,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
16,29,0.03,0.1,0.10,26.38333333,71.9,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19,31,0.01,1.1,1.10,26.36666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,31,0.01,0.56,0.56,13.35,33333.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19,31,0.01,1.1,1.10,26.33333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,30,0.0,0.55,0.55,13.31666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,30,0.01,0.55,0.55,13.31666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,28,0.01,0.55,0.55,13.3,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
19,28,0.02,0.55,0.55,13.28333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,28,0.02,1.09,1.09,26.26666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,26,0.01,0.55,0.55,13.26666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
18,27,0.01,1.09,1.09,26.23333333,90625.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,27,0.02,1.09,1.09,26.23333333,90625.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,27,0.02,1.09,1.09,26.23333333,90625.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
20,27,0.0,1.09,1.09,26.2,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,27,0.02,0.0,-14.91,-357.8166667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,27,0.02,0.09,0.09,13.2,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
24,27,0.01,-5.91,-5.91,-141.8166667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,30,0.0,0.0,-14.91,-357.8333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,30,0.0,0.09,0.09,13.18333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6,30,0.0,1.09,1.09,26.16666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,30,0.02,0.55,0.55,13.16666667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
24,28,0.0,0.55,0.55,13.15,66667.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,28,0.01,1.09,1.09,26.13333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,27,0.01,1.09,1.09,26.11666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,25,0.0,0.55,0.55,13.1,0.9125,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
22,25,0.03,1.09,1.09,26.08333333,0.9125,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9,24,0.0,1.09,1.09,26.06666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,22,0.02,0.54,0.54,13.03333333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
19,22,0.01,1.08,1.08,26.01666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,24,0.01,0.54,0.54,13,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
17,23,0.01,0.54,0.54,12.98333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
17,23,0.0,1.08,1.08,25.96666667,11111.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
17,23,0.01,1.08,1.08,25.95,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,23,0.01,1.08,1.08,25.95,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,23,0.01,1.08,1.08,25.95,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
21,23,0.01,0.54,0.54,12.96666667,55556.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
20,24,0.01,0.54,0.54,12.95,91875.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20,24,0.02,0.0,-14.92,-358.0666667,91875.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,24,0.02,0.08,0.08,12.95,91875.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,25,0.01,1.08,1.08,25.91666667,44444.0,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
23,25,0.01,0.54,0.54,12.93333333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
22,27,0.02,1.08,1.08,25.9,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,27,0.0,0.0,-14.92,-358.1,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,27,0.0,0.08,0.08,-251.0833333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,29,0.0,0.0,-14.92,-358.1166667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,29,0.0,0.08,0.08,12.9,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,30,0.01,0.54,0.54,12.88333333,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
22,27,0.01,0.54,0.54,12.86666667,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
23,28,0.01,1.08,1.08,25.83333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
